Experiment id,Run id,Fitness,Civilians Evacuated,Civilians Killed,Civilians Trapped,Attackers Alive,Police Alive,Mean Time,Median Time,Mean Steps,Median Steps,Avg.Dist.Exit,Avg.Dist.Attaker,Avg.Dist.Police
1,11,0.008318037717790895,25,0,0,0,0,9.550769230769232,9.846153846153847,26.04,28.0,0.0,0.0,0.0
---------------------------------------------------------------------------
2,11,0.5269938468559526,20,0,5,0,0,15.56923076923077,8.0,49.4,23.0,32.05866141872879,0.0,0.0
---------------------------------------------------------------------------
3,11,0.0860122495220972,24,0,1,0,0,10.294871794871794,9.846153846153847,30.125,32.0,4.0,0.0,0.0
---------------------------------------------------------------------------
