Experiment id,Run id,Fitness,Civilians Evacuated,Civilians Killed,Civilians Trapped,Attackers Alive,Police Alive,Mean Time,Median Time,Mean Steps,Median Steps,Avg.Dist.Exit,Avg.Dist.Attaker,Avg.Dist.Police
1,10,2.159419641733156,21,2,2,1,1,5.934065934065934,5.846153846153847,18.285714285714285,18.0,25.814174389660256,13.647541030848428,35.26009551613173
---------------------------------------------------------------------------
2,10,3.4861106821190835,17,3,5,0,1,22.60633484162896,7.6923076923076925,62.705882352941174,25.0,20.87807055272313,0.0,43.714284408618575
---------------------------------------------------------------------------
3,10,2.008999094707143,23,2,0,1,1,21.792642140468228,9.846153846153847,62.73913043478261,28.0,0.0,0.0,0.0
---------------------------------------------------------------------------
