Experiment id,Run id,Fitness,Civilians Evacuated,Civilians Killed,Civilians Trapped,Attackers Alive,Police Alive,Mean Time,Median Time,Mean Steps,Median Steps,Avg.Dist.Exit,Avg.Dist.Attaker,Avg.Dist.Police
1,26,16.059420881944657,58,16,1,4,0,13.6551724137931,12.307692307692308,42.724137931034484,38.5,3.0,33.83784863137726,0.0
---------------------------------------------------------------------------
2,26,40.605377724627594,20,39,16,4,0,18.384615384615387,8.615384615384617,59.3,28.0,76.04391371572937,41.9680110824631,0.0
---------------------------------------------------------------------------
3,26,16.612561817590297,53,16,6,4,0,12.621190130624093,11.384615384615385,38.509433962264154,36.0,62.789783978152535,34.310347311886176,0.0
---------------------------------------------------------------------------
