Experiment id,Run id,Fitness,Civilians Evacuated,Civilians Killed,Civilians Trapped,Attackers Alive,Police Alive,Mean Time,Median Time,Mean Steps,Median Steps,Avg.Dist.Exit,Avg.Dist.Attaker,Avg.Dist.Police
1,21,0.04445331014708572,100,0,0,0,0,16.28,15.53846153846154,45.89,45.0,0.0,0.0,0.0
---------------------------------------------------------------------------
